Transported,PassengerId,CryoSleep,Age,VIP,Deck,Num,Side,AmountSpent,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_U,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_U
False,8016_01,0.0,15.0,0.0,4.0,531.0,0.0,986.0,True,False,False,False,False,False,True,False
False,8018_01,0.0,54.0,0.0,5.0,1532.0,0.0,1299.0,True,False,False,False,False,False,True,False
True,8019_01,1.0,18.0,0.0,5.0,1660.0,1.0,0.0,False,False,True,False,False,False,True,False
False,8020_01,0.0,22.0,0.0,5.0,1661.0,1.0,748.0,True,False,False,False,False,False,True,False
False,8021_01,1.0,23.0,0.0,6.0,1298.0,1.0,0.0,True,False,False,False,False,False,True,False
True,8023_01,0.0,14.0,0.0,3.0,249.0,1.0,6392.0,False,True,False,False,False,False,True,False
True,8023_02,1.0,26.0,0.0,3.0,249.0,1.0,0.0,False,True,False,False,False,False,True,False
False,8024_01,0.0,73.0,0.0,5.0,1533.0,0.0,829.0,True,False,False,False,False,False,True,False
True,8025_01,0.0,29.0,0.0,1.0,263.0,1.0,0.0,False,True,False,False,False,False,True,False
True,8026_01,1.0,29.0,0.0,5.0,1534.0,0.0,0.0,False,False,True,False,False,False,True,False
False,8027_01,0.0,12.0,0.0,6.0,1297.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8027_02,0.0,27.0,0.0,5.0,1535.0,0.0,601.0,True,False,False,False,True,False,False,False
False,8029_01,0.0,31.0,0.0,6.0,1298.0,0.0,839.0,True,False,False,False,False,False,True,False
False,8030_01,1.0,26.0,0.0,6.0,1299.0,0.0,0.0,True,False,False,False,False,True,False,False
True,8031_01,1.0,35.0,0.0,3.0,250.0,1.0,0.0,False,True,False,False,True,False,False,False
True,8032_01,1.0,25.0,0.0,0.0,85.0,1.0,0.0,False,True,False,False,False,False,True,False
True,8032_02,1.0,40.0,0.0,0.0,85.0,1.0,0.0,False,True,False,False,False,False,False,True
False,8034_01,1.0,18.0,0.0,4.0,532.0,0.0,0.0,False,False,True,False,False,False,True,False
False,8034_02,0.0,52.0,0.0,4.0,532.0,0.0,1298.0,False,False,True,False,False,False,False,True
True,8035_01,1.0,35.0,0.0,5.0,1536.0,0.0,0.0,False,False,True,False,False,False,True,False
False,8036_01,0.0,51.0,0.0,5.0,1537.0,0.0,1543.0,True,False,False,False,False,False,True,False
False,8036_02,0.0,35.0,0.0,5.0,1537.0,0.0,953.0,True,False,False,False,False,False,True,False
False,8037_01,0.0,14.0,0.0,5.0,1538.0,0.0,902.0,True,False,False,False,False,False,True,False
True,8038_01,1.0,28.0,0.0,2.0,301.0,0.0,0.0,False,True,False,False,True,False,False,False
True,8038_02,1.0,26.0,0.0,2.0,301.0,0.0,0.0,False,True,False,False,True,False,False,False
False,8042_01,1.0,21.0,0.0,6.0,1299.0,1.0,0.0,False,False,False,True,True,False,False,False
True,8043_01,0.0,45.0,0.0,0.0,97.0,0.0,18266.0,False,True,False,False,True,False,False,False
True,8043_02,0.0,29.0,0.2,0.0,97.0,0.0,1817.0,False,True,False,False,False,False,True,False
True,8043_03,0.0,39.0,1.0,0.0,97.0,0.0,1972.0,False,True,False,False,False,False,True,False
True,8043_04,1.0,37.0,0.0,0.0,97.0,0.0,0.0,False,True,False,False,True,False,False,False
True,8046_01,1.0,22.0,0.0,6.0,1300.0,1.0,0.0,True,False,False,False,False,True,False,False
False,8049_01,0.0,22.0,0.0,6.0,1301.0,1.0,809.0,True,False,False,False,False,False,True,False
False,8050_01,0.0,30.0,0.0,6.0,1300.0,0.0,452.0,True,False,False,False,False,True,False,False
True,8050_02,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,False,False,True,False
True,8050_03,1.0,0.0,0.0,6.0,1300.0,0.0,0.0,True,False,False,False,False,True,False,False
False,8052_01,0.0,9.0,0.0,6.0,1302.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8052_02,0.0,18.0,0.0,6.0,1302.0,0.0,336.0,True,False,False,False,False,True,False,False
False,8053_01,0.0,29.0,0.0,5.0,1663.0,1.0,1751.0,False,False,True,False,False,False,True,False
False,8054_01,0.0,52.0,0.0,5.0,1540.0,0.0,2362.0,False,False,True,False,True,False,False,False
False,8055_01,0.0,27.0,0.0,4.0,533.0,0.0,905.0,True,False,False,False,False,False,True,False
False,8056_01,0.0,54.0,0.0,2.0,262.0,1.0,2447.0,False,True,False,False,False,False,True,False
True,8056_02,0.0,28.0,0.0,2.0,262.0,1.0,9714.0,False,True,False,False,False,False,True,False
True,8057_01,1.0,65.0,0.0,1.0,267.0,1.0,0.0,False,True,False,False,False,False,True,False
True,8057_02,1.0,26.0,0.0,1.0,267.0,1.0,0.0,False,True,False,False,True,False,False,False
False,8058_01,0.0,29.0,0.0,5.0,1664.0,1.0,1994.0,True,False,False,False,False,False,True,False
False,8059_01,0.0,20.0,0.0,6.0,1302.0,1.0,1817.0,False,False,False,True,False,False,True,False
False,8060_01,0.0,39.0,0.0,5.0,1541.0,0.0,2618.0,False,False,True,False,False,False,True,False
True,8060_02,1.0,37.0,0.0,5.0,1541.0,0.0,0.0,False,False,True,False,False,False,True,False
False,8063_01,0.0,20.0,0.0,5.0,1543.0,0.0,253.4,True,False,False,False,False,False,True,False
True,8064_01,1.0,40.0,0.0,-1.0,-1.0,-1.0,0.0,False,False,True,False,False,False,True,False
True,8064_02,0.0,0.0,0.0,4.0,534.0,0.0,0.0,False,False,True,False,False,False,True,False
False,8064_03,1.0,33.0,0.0,4.0,534.0,0.0,0.0,False,False,True,False,False,False,True,False
True,8066_01,1.0,23.0,0.0,5.0,1544.0,0.0,0.0,False,False,True,False,False,False,True,False
False,8067_01,0.0,32.0,0.0,5.0,1666.0,1.0,690.6,True,False,False,False,True,False,False,False
False,8068_01,0.0,20.0,0.0,5.0,1545.0,0.0,776.0,True,False,False,False,False,False,True,False
True,8069_01,1.0,60.0,0.0,3.0,234.0,0.0,0.0,False,True,False,False,True,False,False,False
True,8071_01,0.0,53.0,0.0,5.0,1546.0,0.0,716.0,True,False,False,False,False,False,True,False
True,8072_01,1.0,26.0,0.0,3.0,236.0,0.0,0.0,False,True,False,False,False,False,True,False
False,8072_02,0.0,35.0,0.0,3.0,236.0,0.0,8853.0,False,True,False,False,True,False,False,False
False,8075_01,0.0,19.0,0.0,5.0,1547.0,0.0,639.0,True,False,False,False,True,False,False,False
False,8076_01,0.0,43.0,0.0,2.0,263.0,1.0,4826.0,False,True,False,False,True,False,False,False
False,8076_02,0.0,29.0,0.0,2.0,263.0,1.0,8093.0,False,True,False,False,True,False,False,False
False,8077_01,0.0,20.0,0.0,6.0,1304.0,1.0,843.0,True,False,False,False,False,False,True,False
False,8078_01,0.0,19.0,0.0,5.0,1667.0,1.0,2065.0,True,False,False,False,False,False,True,False
True,8079_01,0.0,21.0,0.0,5.0,1548.0,0.0,615.0,True,False,False,False,False,True,False,False
True,8081_01,0.0,39.0,0.0,3.0,251.0,1.0,16693.0,False,True,False,False,True,False,False,False
False,8082_01,1.0,12.0,0.0,6.0,1305.0,1.0,0.0,True,False,False,False,False,False,True,False
True,8082_02,0.0,20.0,0.0,5.0,1668.0,1.0,1842.0,True,False,False,False,True,False,False,False
False,8083_01,0.0,18.0,0.0,5.0,1669.0,1.0,736.0,True,False,False,False,False,False,True,False
False,8084_01,0.0,31.0,0.0,2.0,264.0,1.0,10344.8,False,True,False,False,False,False,True,False
False,8085_01,0.0,35.0,0.0,5.0,1549.0,0.0,672.8,True,False,False,False,False,True,False,False
True,8086_01,1.0,44.0,0.0,6.0,1306.0,1.0,0.0,True,False,False,False,False,True,False,False
True,8087_01,0.0,62.0,0.0,1.0,268.0,1.0,3945.0,False,True,False,False,False,False,True,False
False,8088_01,0.0,23.0,0.0,4.0,521.0,1.0,2348.0,False,False,True,False,False,False,True,False
False,8088_02,0.0,23.0,1.0,5.0,1670.0,1.0,1723.8,False,False,True,False,False,False,True,False
True,8089_01,0.0,19.0,0.0,5.0,1671.0,1.0,1797.0,True,False,False,False,False,False,True,False
False,8091_01,0.0,29.0,0.0,5.0,1672.0,1.0,804.0,True,False,False,False,False,False,True,False
True,8092_01,0.0,31.0,0.0,3.0,238.0,0.0,7267.0,False,True,False,False,False,False,True,False
True,8092_02,1.0,33.0,1.0,3.0,238.0,0.0,0.0,False,True,False,False,True,False,False,False
False,8092_03,0.0,41.0,0.0,3.0,238.0,0.0,4166.0,False,True,False,False,False,False,True,False
True,8094_01,0.0,60.0,0.0,2.0,265.0,1.0,9116.0,False,True,False,False,False,False,True,False
True,8097_01,1.0,41.0,0.0,1.0,317.0,0.0,0.0,False,True,False,False,False,False,True,False
False,8098_01,0.0,69.0,1.0,1.0,269.0,1.0,9492.0,False,True,False,False,False,False,True,False
True,8098_02,0.0,44.0,0.0,1.0,269.0,1.0,2954.0,False,True,False,False,True,False,False,False
True,8098_03,1.0,18.0,0.0,1.0,269.0,1.0,0.0,False,True,False,False,True,False,False,False
True,8098_04,0.0,26.0,0.0,1.0,269.0,1.0,11987.0,False,True,False,False,True,False,False,False
False,8102_01,0.0,30.0,0.0,5.0,1674.0,1.0,2887.0,True,False,False,False,False,False,True,False
False,8103_01,0.0,34.0,0.0,5.0,1675.0,1.0,695.0,False,False,True,False,False,False,True,False
False,8105_01,0.0,18.0,0.0,5.0,1677.0,1.0,669.0,True,False,False,False,False,True,False,False
True,8106_01,1.0,49.0,0.0,6.0,1306.0,0.0,0.0,True,False,False,False,True,False,False,False
False,8107_01,0.0,71.0,0.0,5.0,1678.0,1.0,703.0,True,False,False,False,False,True,False,False
False,8108_01,0.0,19.0,0.0,5.0,1552.0,0.0,756.0,True,False,False,False,False,True,False,False
False,8112_01,0.0,23.0,0.0,5.0,1553.0,0.0,689.0,True,False,False,False,False,True,False,False
True,8115_01,1.0,31.0,0.0,1.0,318.0,0.0,0.0,False,True,False,False,False,False,True,False
True,8115_02,1.0,40.0,0.0,1.0,318.0,0.0,0.0,False,True,False,False,False,False,True,False
False,8116_01,0.0,28.0,0.0,3.0,252.0,1.0,1187.0,False,False,True,False,True,False,False,False
True,8117_01,1.0,17.0,0.0,1.0,319.0,0.0,0.0,False,True,False,False,False,False,True,False
False,8117_02,0.0,24.0,0.0,1.0,319.0,0.0,5880.0,False,True,False,False,False,False,True,False
True,8117_03,1.0,54.0,0.0,1.0,319.0,0.0,0.0,False,True,False,False,True,False,False,False
False,8118_01,1.0,21.0,0.0,6.0,1310.0,1.0,0.0,True,False,False,False,False,False,True,False
False,8119_01,1.0,2.0,0.0,5.0,1555.0,0.0,0.0,True,False,False,False,True,False,False,False
True,8119_02,0.6,20.0,0.0,5.0,1555.0,0.0,1162.0,True,False,False,False,True,False,False,False
False,8119_03,0.0,20.0,0.0,5.0,1555.0,0.0,716.0,True,False,False,False,True,False,False,False
True,8120_01,0.0,36.0,0.0,3.0,253.0,1.0,5938.0,False,True,False,False,True,False,False,False
True,8121_01,1.0,25.0,0.0,6.0,1311.0,1.0,0.0,True,False,False,False,False,False,True,False
False,8122_01,0.0,58.0,0.0,2.0,302.0,0.0,6624.0,False,True,False,False,True,False,False,False
True,8122_02,0.0,37.0,0.0,2.0,302.0,0.0,1398.0,False,True,False,False,False,False,True,False
False,8122_03,0.0,26.0,0.0,2.0,302.0,0.0,7373.0,False,True,False,False,False,False,True,False
False,8123_01,1.0,45.0,0.0,6.0,1312.0,1.0,0.0,True,False,False,False,False,False,True,False
False,8124_01,0.0,44.0,0.0,5.0,1681.0,1.0,903.0,True,False,False,False,False,False,True,False
True,8128_01,1.0,24.0,0.0,5.0,1682.0,1.0,0.0,False,False,True,False,False,False,True,False
True,8129_01,1.0,13.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,True,False,False,False
True,8129_02,0.0,4.0,0.0,6.0,1313.0,1.0,0.0,True,False,False,False,False,False,True,False
False,8129_03,0.0,24.0,0.0,5.0,1683.0,1.0,2290.0,True,False,False,False,False,False,True,False
False,8129_04,0.0,27.0,0.0,5.0,1683.0,1.0,804.0,True,False,False,False,True,False,False,False
False,8129_05,0.0,39.0,0.0,4.0,522.0,1.0,1670.0,True,False,False,False,False,False,True,False
False,8130_01,1.0,23.0,0.0,6.0,1308.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8130_02,0.0,4.0,0.0,6.0,1308.0,0.0,0.0,True,False,False,False,True,False,False,False
False,8130_03,1.0,0.0,0.0,6.0,1308.0,0.0,0.0,True,False,False,False,False,False,True,False
True,8131_01,1.0,22.0,0.0,5.0,1557.0,0.0,0.0,False,False,True,False,False,False,True,False
False,8133_01,0.0,27.0,0.0,3.0,254.0,1.0,1718.0,False,False,True,False,False,False,True,False
True,8135_01,1.0,22.0,0.0,2.0,267.0,1.0,0.0,False,True,False,False,False,False,True,False
True,8136_01,1.0,26.0,0.0,2.0,268.0,1.0,0.0,False,True,False,False,True,False,False,False
False,8136_02,0.0,60.0,0.0,2.0,268.0,1.0,10800.0,False,True,False,False,False,False,True,False
False,8137_01,0.0,18.0,0.0,6.0,1314.0,1.0,908.0,True,False,False,False,False,False,True,False
False,8138_01,1.0,20.0,0.0,6.0,1315.0,1.0,0.0,True,False,False,False,True,False,False,False
True,8139_01,0.0,25.0,0.0,4.0,523.0,1.0,791.0,True,False,False,False,False,False,True,False
True,8140_01,1.0,24.0,0.0,6.0,1309.0,0.0,0.0,True,False,False,False,False,True,False,False
True,8141_01,1.0,38.0,0.0,6.0,1310.0,0.0,0.0,True,False,False,False,False,False,True,False
True,8143_01,0.0,18.0,0.0,5.0,1558.0,0.0,734.0,True,False,False,False,False,False,True,False
True,8144_01,1.0,45.0,0.0,1.0,270.0,1.0,0.0,False,True,False,False,True,False,False,False
False,8144_02,0.0,13.0,0.0,1.0,270.0,1.0,9063.0,False,True,False,False,False,False,True,False
True,8144_03,0.0,28.0,0.0,1.0,270.0,1.0,3524.0,False,True,False,False,False,False,True,False
True,8144_04,0.0,5.0,0.0,1.0,270.0,1.0,0.0,False,True,False,False,False,False,True,False
False,8147_01,0.0,20.0,0.0,6.0,1317.0,1.0,3762.0,True,False,False,False,False,False,True,False
True,8147_02,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,False,False,True,False
False,8147_03,0.0,42.0,0.0,6.0,1317.0,1.0,906.0,True,False,False,False,False,False,True,False
True,8147_04,0.0,0.0,0.0,6.0,1317.0,1.0,0.0,True,False,False,False,True,False,False,False
False,8148_01,0.0,18.0,0.0,6.0,1318.0,1.0,809.0,True,False,False,False,False,False,True,False
False,8149_01,1.0,26.0,0.0,6.0,1319.0,1.0,0.0,True,False,False,False,False,True,False,False
True,8150_01,1.0,3.0,0.0,4.0,539.0,0.0,0.0,False,False,True,False,True,False,False,False
True,8150_02,1.0,49.0,0.0,4.0,539.0,0.0,0.0,False,False,True,False,False,True,False,False
False,8150_03,0.0,19.0,0.0,4.0,539.0,0.0,1287.0,False,False,True,False,False,False,True,False
False,8152_01,1.0,19.0,0.0,6.0,1312.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8153_01,1.0,15.0,0.0,6.0,1320.0,1.0,0.0,True,False,False,False,False,False,True,False
False,8156_01,0.0,53.0,0.0,6.0,1321.0,1.0,521.0,True,False,False,False,False,True,False,False
True,8157_01,0.0,0.0,0.0,6.0,1313.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8157_02,0.0,39.0,0.0,5.0,1560.0,0.0,2154.0,True,False,False,False,True,False,False,False
False,8157_03,0.0,45.0,0.0,6.0,1313.0,0.0,4688.0,True,False,False,False,False,False,True,False
True,8157_04,1.0,10.0,0.0,6.0,1313.0,0.0,0.0,True,False,False,False,False,False,True,False
True,8157_05,0.0,1.0,0.0,6.0,1313.0,0.0,0.0,True,False,False,False,True,False,False,False
True,8157_06,0.0,9.0,0.0,6.0,1313.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8158_01,0.0,40.0,0.0,5.0,1686.0,1.0,1309.0,False,False,True,False,False,False,True,False
False,8159_01,0.0,26.0,0.0,5.0,1687.0,1.0,630.0,True,False,False,False,False,False,False,True
False,8161_01,0.0,18.0,0.0,5.0,1688.0,1.0,1235.0,True,False,False,False,False,False,True,False
False,8162_01,0.0,47.0,0.0,4.0,524.0,1.0,2293.0,False,True,False,False,False,False,True,False
False,8164_01,0.0,31.0,0.0,6.0,1314.0,0.0,1818.0,True,False,False,False,False,False,True,False
False,8165_01,0.0,39.8,0.0,4.0,525.0,1.0,1048.0,False,False,True,False,False,False,True,False
True,8167_01,1.0,23.0,0.0,6.0,1315.0,0.0,0.0,True,False,False,False,False,True,False,False
False,8168_01,0.0,32.0,0.0,5.0,1561.0,0.0,749.4,True,False,False,False,True,False,False,False
False,8168_02,0.0,32.0,0.0,5.0,1561.0,0.0,1384.0,True,False,False,False,False,False,True,False
False,8168_03,0.0,21.0,0.0,5.0,1561.0,0.0,646.0,True,False,False,False,False,False,True,False
False,8168_04,0.0,27.8,0.0,5.0,1561.0,0.0,864.0,True,False,False,False,False,False,True,False
False,8168_05,0.0,22.0,0.0,6.0,1316.0,0.0,753.0,True,False,False,False,False,False,True,False
True,8168_06,0.0,18.0,0.0,6.0,1316.0,0.0,1112.0,True,False,False,False,False,False,True,False
True,8168_07,1.0,28.0,0.0,6.0,1316.0,0.0,0.0,True,False,False,False,False,True,False,False
True,8168_08,1.0,38.0,0.0,6.0,1316.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8171_01,0.0,46.0,0.0,5.0,1690.0,1.0,748.0,True,False,False,False,False,False,True,False
True,8173_01,0.0,44.0,0.0,2.0,304.0,0.0,4296.0,False,True,False,False,False,False,True,False
True,8175_01,1.0,38.0,0.0,2.0,305.0,0.0,0.0,False,True,False,False,False,False,True,False
False,8176_01,0.0,28.0,0.0,0.0,98.0,0.0,11465.0,False,True,False,False,True,False,False,False
False,8177_01,0.0,31.0,0.0,6.0,1317.0,0.0,912.6,True,False,False,False,False,False,True,False
True,8178_01,1.0,18.0,0.0,6.0,1318.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8182_01,0.0,18.0,0.0,5.0,1564.0,0.0,756.0,True,False,False,False,False,True,False,False
True,8186_01,0.0,4.0,0.0,6.0,1319.0,0.0,0.0,True,False,False,False,True,False,False,False
True,8186_02,1.0,0.0,0.0,6.0,1319.0,0.0,0.0,True,False,False,False,False,True,False,False
False,8186_03,0.0,0.0,0.0,6.0,1319.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8186_04,1.0,23.0,0.0,6.0,1319.0,0.0,0.0,True,False,False,False,False,True,False,False
False,8189_01,0.0,35.0,0.0,2.0,271.0,1.0,3225.0,False,True,False,False,False,False,True,False
True,8190_01,1.0,43.0,0.0,1.0,320.0,0.0,0.0,False,True,False,False,True,False,False,False
False,8191_01,0.0,18.0,0.0,6.0,1320.0,0.0,774.0,True,False,False,False,False,True,False,False
False,8192_01,0.0,18.0,0.0,5.0,1566.0,0.0,1444.0,True,False,False,False,False,False,True,False
True,8194_01,0.0,18.0,0.0,5.0,1567.0,0.0,692.0,True,False,False,False,False,False,True,False
False,8197_01,0.0,49.0,0.0,5.0,1693.0,1.0,716.0,True,False,False,False,True,False,False,False
False,8199_01,0.0,19.0,0.0,6.0,1329.0,1.0,0.0,True,False,False,False,False,False,True,False
True,8200_01,1.0,22.0,0.0,6.0,1330.0,1.0,0.0,True,False,False,False,False,True,False,False
True,8202_01,0.0,4.0,0.0,2.0,306.0,0.0,0.0,False,True,False,False,False,False,True,False
True,8202_02,0.0,0.0,0.0,2.0,306.0,0.0,0.0,False,True,False,False,False,False,True,False
True,8202_03,1.0,35.0,0.0,2.0,306.0,0.0,0.0,False,False,False,True,False,False,True,False
True,8202_04,0.0,39.0,0.0,2.0,306.0,0.0,4560.0,False,True,False,False,False,False,True,False
False,8202_05,0.0,36.0,0.0,2.0,306.0,0.0,16338.0,False,True,False,False,True,False,False,False
True,8202_06,1.0,53.0,0.0,2.0,306.0,0.0,0.0,False,True,False,False,False,False,True,False
False,8203_01,0.0,23.0,0.0,2.0,307.0,0.0,401.0,False,True,False,False,True,False,False,False
True,8203_02,1.0,24.0,0.0,2.0,307.0,0.0,0.0,False,True,False,False,False,False,True,False
False,8204_01,0.0,25.0,0.0,4.0,541.0,0.0,3453.0,False,True,False,False,False,False,True,False
False,8204_02,0.0,30.0,0.0,4.0,541.0,0.0,3575.0,False,True,False,False,False,False,True,False
False,8205_01,0.8,20.0,0.0,6.0,1331.0,1.0,627.0,True,False,False,False,False,False,True,False
True,8207_01,1.0,40.0,0.0,5.0,1695.0,1.0,0.0,False,False,True,False,False,False,True,False
True,8208_01,1.0,18.0,0.0,6.0,1322.0,0.0,0.0,True,False,False,False,False,True,False,False
True,8209_01,0.0,57.0,0.0,6.0,1332.0,1.0,888.0,True,False,False,False,False,False,True,False
False,8210_01,0.0,47.0,0.0,3.0,241.0,0.0,1782.0,False,False,True,False,False,False,True,False
True,8211_01,1.0,26.0,0.0,6.0,1323.0,0.0,0.0,True,False,False,False,True,False,False,False
False,8212_01,0.0,29.0,0.0,5.0,1569.0,0.0,559.0,True,False,False,False,False,True,False,False
False,8213_01,0.0,32.0,0.0,6.0,1333.0,1.0,884.0,True,False,False,False,False,False,True,False
True,8214_01,1.0,30.0,0.0,3.0,242.0,0.0,0.0,False,True,False,False,False,False,True,False
True,8216_01,0.0,18.0,0.0,6.0,1334.0,1.0,704.0,True,False,False,False,False,False,True,False
False,8217_01,0.0,49.0,0.0,5.0,1570.0,0.0,800.0,True,False,False,False,False,False,True,False
True,8218_01,1.0,33.0,0.0,1.0,272.0,1.0,0.0,False,True,False,False,False,False,True,False
False,8219_01,0.8,18.0,0.0,6.0,1335.0,1.0,1779.0,True,False,False,False,False,False,True,False
True,8220_01,0.0,29.0,0.0,0.0,99.0,0.0,5326.0,False,True,False,False,False,False,True,False
True,8221_01,1.0,34.0,0.0,5.0,1696.0,1.0,0.0,False,False,True,False,False,False,True,False
False,8222_01,0.0,43.0,0.0,3.0,257.0,1.0,2384.0,False,False,True,False,False,False,True,False
True,8222_02,0.0,18.0,0.0,5.0,1697.0,1.0,1288.0,False,False,True,False,False,False,True,False
False,8224_01,1.0,31.0,0.0,6.0,1325.0,0.0,0.0,True,False,False,False,False,False,True,False
False,8225_01,0.0,15.0,0.0,-1.0,-1.0,-1.0,1463.0,False,False,True,False,False,False,True,False
True,8226_01,1.0,3.0,0.0,5.0,1572.0,0.0,0.0,False,False,True,False,False,False,True,False
True,8226_02,1.0,37.0,0.0,5.0,1572.0,0.0,0.0,False,False,True,False,False,False,True,False
True,8226_03,1.0,1.0,0.0,5.0,1572.0,0.0,0.0,False,False,True,False,False,False,True,False
True,8227_01,0.0,27.0,0.0,4.0,527.0,1.0,1681.0,True,False,False,False,False,False,True,False
True,8229_01,1.0,15.0,0.0,6.0,1336.0,1.0,0.0,True,False,False,False,False,False,True,False
True,8231_01,0.0,33.0,0.0,6.0,1327.0,0.0,1020.0,True,False,False,False,False,False,True,False
False,8231_02,0.0,65.0,0.0,6.0,1327.0,0.0,908.0,True,False,False,False,False,False,True,False
False,8232_01,0.0,19.0,0.0,5.0,1574.0,0.0,1234.0,True,False,False,False,False,False,True,False
False,8233_01,0.0,30.0,0.0,5.0,1575.0,0.0,797.0,True,False,False,False,False,False,True,False
False,8233_02,0.0,37.0,0.0,5.0,1575.0,0.0,899.0,True,False,False,False,False,False,True,False
False,8235_01,0.0,15.0,0.0,5.0,1576.0,0.0,1441.0,True,False,False,False,False,False,True,False
False,8237_01,0.0,19.0,0.0,5.0,1577.0,0.0,778.0,True,False,False,False,False,False,True,False
False,8238_01,0.0,20.0,0.0,5.0,1578.0,0.0,794.0,True,False,False,False,False,False,True,False
False,8238_02,1.0,19.0,0.0,6.0,1328.0,0.0,0.0,True,False,False,False,True,False,False,False
False,8239_01,0.0,21.0,0.0,5.0,1579.0,0.0,694.0,True,False,False,False,True,False,False,False
True,8242_01,0.0,20.0,0.0,6.0,1330.0,0.0,888.0,True,False,False,False,False,False,True,False
False,8243_01,0.0,18.0,0.0,6.0,1331.0,0.0,908.0,True,False,False,False,False,False,True,False
False,8244_01,0.0,27.0,0.0,6.0,1337.0,1.0,1016.0,True,False,False,False,False,False,True,False
True,8247_01,0.0,23.0,0.0,3.0,258.0,1.0,3866.0,False,True,False,False,False,False,True,False
False,8248_01,1.0,25.0,0.0,6.0,1339.0,1.0,0.0,True,False,False,False,False,False,True,False
False,8248_02,0.0,72.0,0.0,6.0,1339.0,1.0,772.0,True,False,False,False,False,True,False,False
True,8251_01,1.0,35.0,0.0,6.0,1332.0,0.0,0.0,True,False,False,False,False,False,False,True
False,8252_01,0.0,29.0,0.0,5.0,1699.0,1.0,1230.8,True,False,False,False,True,False,False,False
False,8252_02,1.0,11.0,0.0,6.0,1341.0,1.0,0.0,True,False,False,False,False,False,True,False
False,8252_03,1.0,7.0,0.0,6.0,1341.0,1.0,0.0,True,False,False,False,False,False,True,False
True,8254_01,1.0,28.8,0.0,5.0,1700.0,1.0,0.0,False,False,True,False,False,False,True,False
False,8255_01,0.0,28.0,0.0,6.0,1333.0,0.0,888.0,True,False,False,False,False,False,True,False
False,8257_01,0.0,41.0,0.0,4.0,529.0,1.0,1049.0,False,False,True,False,False,False,True,False
False,8259_01,0.0,29.6,0.0,6.0,1342.0,1.0,810.0,True,False,False,False,False,False,True,False
False,8260_01,0.0,19.0,0.0,5.0,1582.0,0.0,721.0,True,False,False,False,True,False,False,False
True,8260_02,0.0,8.0,0.0,6.0,1334.0,0.0,0.0,True,False,False,False,True,False,False,False
True,8260_03,1.0,4.0,0.0,6.0,1334.0,0.0,0.0,True,False,False,False,True,False,False,False
False,8261_01,1.0,38.0,0.0,6.0,1343.0,1.0,0.0,True,False,False,False,False,True,False,False
True,8264_01,0.0,21.0,0.0,5.0,1584.0,0.0,1040.0,False,False,True,False,False,False,True,False
False,8265_01,1.0,18.0,0.0,6.0,1344.0,1.0,0.0,True,False,False,False,False,False,True,False
True,8266_01,1.0,10.0,0.0,6.0,1345.0,1.0,0.0,True,False,False,False,False,False,True,False
False,8267_01,0.0,29.0,0.0,4.0,530.0,1.0,1298.0,False,False,True,False,False,False,True,False
True,8267_02,1.0,25.0,0.0,5.0,1701.0,1.0,0.0,False,False,True,False,False,False,True,False
True,8268_01,1.0,40.0,0.0,1.0,321.0,0.0,0.0,False,True,False,False,False,False,True,False
False,8268_02,0.0,19.0,0.0,1.0,321.0,0.0,3267.0,False,True,False,False,False,False,True,False
True,8270_01,0.0,38.0,0.0,5.0,1702.0,1.0,2013.0,False,False,True,False,False,False,True,False
True,8271_01,0.0,19.0,0.0,5.0,1586.0,0.0,2786.0,True,False,False,False,False,False,True,False
True,8272_01,0.0,0.0,0.0,5.0,1587.0,0.0,0.0,False,False,True,False,False,False,True,False
True,8272_02,1.0,4.0,0.0,5.0,1587.0,0.0,0.0,False,False,True,False,False,False,True,False
True,8272_03,1.0,29.0,0.0,5.0,1587.0,0.0,0.0,False,False,True,False,False,False,True,False
False,8273_01,0.0,46.0,0.0,6.0,1346.0,1.0,884.0,True,False,False,False,False,False,True,False
True,8275_01,1.0,32.0,0.0,5.0,1588.0,0.0,0.0,False,False,True,False,False,False,True,False
True,8276_01,1.0,26.0,0.0,2.0,273.0,1.0,0.0,False,True,False,False,False,False,True,False
True,8276_02,1.0,23.0,0.0,2.0,273.0,1.0,0.0,False,True,False,False,False,False,True,False
True,8277_01,1.0,32.0,0.0,6.0,1348.0,1.0,0.0,True,False,False,False,True,False,False,False
True,8279_01,0.0,31.0,0.0,6.0,1349.0,1.0,4782.8,True,False,False,False,False,False,True,False
